name,category,subtypes,phone,website,address,street,city,state,postal_code,country,country_code,rating,reviews,business_status,working_hours,description,about,latitude,longitude,place_id,google_id,domain,email,company_instagram,company_facebook,booking_appointment_link,verified,photos_count,reviews_per_score_5,reviews_per_score_4,services
The Mom Loft - Maternal Care Center,Women's health clinic,"Women's health clinic, Ear piercing service, Esthetics service, Facial spa, IV therapy service, Lactation service, Laser hair removal service, Perinatal center, Yoga studio",+1 844-666-5638,https://themomloft.com/,"20 De Boers Dr Suite 420, North York, ON M3J 0H1",20 De Boers Dr Suite 420,North York,Ontario,M3J 0H1,Canada,CA,5,104,OPERATIONAL,"{""Monday"": [""10a.m.-6:30p.m.""], ""Tuesday"": [""10a.m.-6:30p.m.""], ""Wednesday"": [""10a.m.-6:30p.m.""], ""Thursday"": [""10a.m.-6:30p.m.""], ""Friday"": [""10a.m.-6:30p.m.""], ""Saturday"": [""10a.m.-4p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Russian, Spanish""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Nursing room"": true}, ""Parking"": {""Free street parking"": true, ""On-site parking"": true, ""Paid parking garage"": true, ""Paid parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.7520036,-79.4653329,ChIJPWvIqfwzK4gRyDIl10HVyYc,0x882b33fca9c86b3d:0x87c9d541d72532c8,themomloft.com,contact@mysite.com,https://www.instagram.com/themomloft_,,https://themomloft.janeapp.com/locations/the-mom-loft/book?rwg_token=AFd1xnHUQbkagGzfGWrzexSafyDfa6ec0qClsJ4WPB_uH0H_BWxzgiH2flgKmc7bqZhjTlJMFdSD07mFMJxmjTRFnxN7t3VxXkHDNzDUSyCtGIdKgSb7J7E%3D,True,24,102,2,"glutathione,immune_iv,iv_therapy,myers_cocktail,nad_plus,vitamin_iv"
Invicta Medical Aesthetics,Medical spa,Medical spa,+1 647-235-1552,https://invictamedical.ca/,"325 Weston Rd Unit 11B, Old Toronto, ON M6N 4Z9",325 Weston Rd Unit 11B,Old Toronto,Ontario,M6N 4Z9,Canada,CA,4.9,79,OPERATIONAL,"{""Monday"": [""11a.m.-6:30p.m.""], ""Tuesday"": [""11a.m.-6:30p.m.""], ""Wednesday"": [""11a.m.-6:30p.m.""], ""Thursday"": [""11a.m.-6:30p.m.""], ""Friday"": [""11a.m.-6:30p.m.""], ""Saturday"": [""11a.m.-6:30p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.6784694,-79.4730708,ChIJd8qg5gpFK4gReCwz5vmbNCs,0x882b450ae6a0ca77:0x2b349bf9e6332c78,invictamedical.ca,info@invictamedical.ca,,,https://invictamedicalaesthetics.janeapp.com/,True,29,78,0,vitamin_iv
"Healix Medical Spa Clinics Toronto for PRP, Facials and Fat Dissolving",Medical spa,"Medical spa, Day spa, Facial spa, Laser hair removal service, Permanent make-up clinic, Skin care clinic, Tattoo removal service",+1 416-216-0998,https://www.healixclinics.com/,"2100 Bloor St W Suite 14, Toronto, ON M6S 1N4",2100 Bloor St W Suite 14,Toronto,Ontario,M6S 1N4,Canada,CA,4.9,73,OPERATIONAL,"{""Monday"": [""10a.m.-6p.m.""], ""Tuesday"": [""10a.m.-6p.m.""], ""Wednesday"": [""10a.m.-6p.m.""], ""Thursday"": [""10a.m.-6p.m.""], ""Friday"": [""10a.m.-6p.m.""], ""Saturday"": [""10a.m.-6p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible seating"": false}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.6526375,-79.4702841,ChIJURY391E3K4gRVeklz7XdIJ4,0x882b3751f7371651:0x9e20ddb5cf25e955,healixclinics.com,hello@3dbloorvillage.com,https://www.instagram.com/3dlifestylebloorvillage,,https://www.vagaro.com/googlemap/U2FsdGVkX1~9FYTYNoloNnp6~cuiv2h09zqMhxqA4jo=/services?rwg_token=AFd1xnE7jYWJqmCC5IuC60ZzN1YTaSYud9pTqj5w_3Rawh1GbfNR_x-N-A9sfZl97IirJ0O-ozUjY6sCmt42vVZ_c8z1WM59xy7_OMK5wLDHIrsTOXcMBhc%3D,True,11,71,0,"hydration,iv_therapy,vitamin_iv"
Skin6: Toronto Medical Spa,Medical spa,"Medical spa, Beauty salon, Facial spa, Laser hair removal service, Skin care clinic",+1 416-362-6266,https://www.skin6.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic,"802 Dundas St W 2nd Floor, Toronto, ON M6J 1V3",802 Dundas St W 2nd Floor,Toronto,Ontario,M6J 1V3,Canada,CA,4.9,262,OPERATIONAL,"{""Monday"": [""11a.m.-6p.m.""], ""Tuesday"": [""10a.m.-7p.m.""], ""Wednesday"": [""10a.m.-7p.m.""], ""Thursday"": [""10a.m.-7p.m.""], ""Friday"": [""10a.m.-7p.m.""], ""Saturday"": [""11a.m.-5p.m.""], ""Sunday"": [""Closed""]}",,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Paid street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",43.6519447,-79.4086766,ChIJo1LiJKU1K4gRyGq3pHXBbgo,0x882b35a524e252a3:0xa6ec175a4b76ac8,skin6.com,jeremy@skin6.com,https://www.instagram.com/skin6to,https://www.facebook.com/skin6to/,https://www.skin6.com/online-booking/,True,63,253,1,"iv_therapy,vitamin_iv"
Hillcrest Centre For Health,Naturopathic practitioner,"Naturopathic practitioner, Acupuncture clinic, Acupuncturist, Herbal medicine store, Herbalist, Homeopathic pharmacy, Nutritionist, Sauna, Vitamin & supplements store",+1 416-651-6602,https://www.hillcresthealthcentre.com/,"832 St Clair Ave W, Toronto, ON M6C 1C1",832 St Clair Ave W,Toronto,Ontario,M6C 1C1,Canada,CA,4.6,28,OPERATIONAL,"{""Monday"": [""Closed""], ""Tuesday"": [""10a.m.-6p.m.""], ""Wednesday"": [""10a.m.-4p.m.""], ""Thursday"": [""10a.m.-6p.m.""], ""Friday"": [""Closed""], ""Saturday"": [""10a.m.-3p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Portuguese, Spanish""}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Assistive hearing loop"": false, ""Wheelchair accessible seating"": false}, ""Offerings"": {""Sauna"": true}, ""Amenities"": {""Washroom"": true, ""Restaurant"": false}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointments recommended"": true}, ""Parking"": {""Paid street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.6807172,-79.4312033,ChIJUdmIzHg0K4gRoGrTkICcVFM,0x882b3478cc88d951:0x53549c8090d36aa0,hillcresthealthcentre.com,ericaelizabethgarber@gmail.com,https://www.instagram.com/hillcrestcentreforhealth,https://www.facebook.com/HillcrestCentre/,https://hillcrest.janeapp.com/locations/hillcrest-centre-for-health-toronto/book,True,25,24,1,iv_therapy
SSKNFIRM Medical Aesthetics Spa,Medical spa,"Medical spa, Facial spa, Laser hair removal service, Tattoo removal service",+1 416-537-3333,https://ssknfirm.com/,"2310 Bloor St W, Toronto, ON M6S 1P2",2310 Bloor St W,Toronto,Ontario,M6S 1P2,Canada,CA,4.9,94,OPERATIONAL,"{""Monday"": [""Closed""], ""Tuesday"": [""9a.m.-7p.m.""], ""Wednesday"": [""9a.m.-5p.m.""], ""Thursday"": [""9a.m.-7p.m.""], ""Friday"": [""10a.m.-7p.m.""], ""Saturday"": [""9a.m.-4p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",43.6505219,-79.4796968,ChIJK0aN-i83K4gRX3uDi7oJ4_w,0x882b372ffa8d462b:0xfce309ba8b837b5f,ssknfirm.com,info@ssknfirm.com,,https://www.facebook.com/ssknfirm/posts/2791099790935945/,https://phorest.com/book/salons/ssknfirm?rwg_token=AFd1xnFxqOmCrJ4xFioPU6K3H2J6kczzMrNsldrPs14hlEJ9aroOScZhWwVtiP9WosNdQsygDXvvje3veUmQC76na7w3_wA7xOCs1i_mFmHVJDeAWIRvFNo%3D,True,71,91,0,"iv_therapy,nad_plus,vitamin_iv"
Signature Cosmetic Clinic Toronto,Skin care clinic,"Skin care clinic, Cosmetics store, Laser hair removal service, Medical Center, Medical clinic, Medical spa",+1 416-779-5598,https://signaturemedispa.com/,"2245 Yonge St, Toronto, ON M4S 2B1",2245 Yonge St,Toronto,Ontario,M4S 2B1,Canada,CA,4.7,83,OPERATIONAL,"{""Monday"": [""10a.m.-7p.m.""], ""Tuesday"": [""Closed""], ""Wednesday"": [""10a.m.-7p.m.""], ""Thursday"": [""10a.m.-7p.m.""], ""Friday"": [""10a.m.-7p.m.""], ""Saturday"": [""10a.m.-7p.m.""], ""Sunday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""Cantonese, English, Mandarin""}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",43.7063734,-79.3978284,ChIJz324Ph4zK4gRh7dD1fpb9ow,0x882b331e3eb87dcf:0x8cf65bfad543b787,signaturemedispa.com,info@signaturemedispa.com,https://www.instagram.com/signature_medical_spa,https://www.facebook.com/Signaturemedica/,https://signaturemedispa.com/#footer-outer,True,48,77,0,iv_therapy
Fusionmed Cosmetic FMCC (DT),Medical spa,Medical spa,+1 416-838-1355,http://www.fusionmed.ca/,"15 Wellesley St W unit 232, Toronto, ON M4Y 1G1",15 Wellesley St W unit 232,Toronto,Ontario,M4Y 1G1,Canada,CA,4.9,46,OPERATIONAL,"{""Monday"": [""Closed""], ""Tuesday"": [""Closed""], ""Wednesday"": [""11a.m.-7p.m.""], ""Thursday"": [""11a.m.-7p.m.""], ""Friday"": [""11a.m.-7p.m.""], ""Saturday"": [""11a.m.-7p.m.""], ""Sunday"": [""11a.m.-7p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",43.6645395,-79.3854873,ChIJIcql8sY1K4gRNGUJD8aBDbw,0x882b35c6f2a5ca21:0xbc0d81c60f096534,fusionmed.ca,fusionmedcosmetic@gmail.com,https://www.instagram.com/fusionmedcc,https://www.facebook.com/fusionmedcosmeticcenter/,https://www.fresha.com/book-now/fusionmed-cosmetic-gggr57k8/all-offer?id=755994&pId=217985&rwg_token=AFd1xnGa7II2-YFsXmjRuUhmoArGrn_pYDHgI9vTQsCgAdyR2SC7Heko6SMM-BepaLS7xV8i_cGqcut_ICQ5RQR-c7GXsafD5ZRpSPacYyWxW9fv9XBdcm4%3D,True,29,45,0,iv_therapy
The Beauty Lounge Toronto,Medical spa,"Medical spa, Laser hair removal service, Skin care clinic",+1 226-400-1143,http://thebeautyloungetoronto.ca/,"1823 Avenue Rd, Toronto, ON M5M 3Z4",1823 Avenue Rd,Toronto,Ontario,M5M 3Z4,Canada,CA,4.7,188,OPERATIONAL,"{""Monday"": [""11a.m.-7p.m.""], ""Tuesday"": [""11a.m.-7p.m.""], ""Wednesday"": [""11a.m.-7p.m.""], ""Thursday"": [""11a.m.-7p.m.""], ""Friday"": [""11a.m.-7p.m.""], ""Saturday"": [""12-4p.m.""], ""Sunday"": [""Closed""]}",,"{""Service options"": {""Onsite services"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",43.7311592,-79.4189669,ChIJI93nJfEyK4gRLFYRa_n373k,0x882b32f125e7dd23:0x79eff7f96b11562c,thebeautyloungetoronto.ca,xsfrancessx@yahoo.com,https://www.instagram.com/thebeautyloungetoronto,https://www.facebook.com/thebeautyloungetoronto/,http://thebeautyloungetoronto.ca/book-an-appointment/,True,170,170,2,"iv_therapy,vitamin_iv"
Vermilion Medical Spa,Medical spa,Medical spa,+1 647-864-6639,http://www.vermilionmedspa.com/,"5009 Yonge St, North York, ON M2N 6P6",5009 Yonge St,CA,Ontario,M2N 6P6,Canada,CA,4.9,81,OPERATIONAL,"{""Monday"": [""10a.m.-8p.m.""], ""Tuesday"": [""10a.m.-8p.m.""], ""Wednesday"": [""10a.m.-8p.m.""], ""Thursday"": [""10a.m.-8p.m.""], ""Friday"": [""10a.m.-8p.m.""], ""Saturday"": [""10a.m.-8p.m.""], ""Sunday"": [""10a.m.-8p.m.""]}",,"{""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",43.766256,-79.4117547,ChIJT8NYilMtK4gRatMVNiu50b4,0x882b2d538a58c34f:0xbed1b92b3615d36a,vermilionmedspa.com,info@vermilionmedspa.com,,,,True,56,78,0,"glutathione,hangover_iv,hydration,immune_iv,iv_therapy,myers_cocktail,vitamin_iv"
The Nardella Clinic,Naturopathic practitioner,Naturopathic practitioner,+1 403-282-4488,http://nardellaclinic.com/,"1910 20 Ave NW #202, Calgary, AB T2M 1H5",1910 20 Ave NW #202,Calgary,Alberta,T2M 1H5,Canada,CA,3.8,101,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""10a.m.-7p.m.""], ""Tuesday"": [""10a.m.-7p.m.""], ""Wednesday"": [""10a.m.-7p.m.""], ""Thursday"": [""10a.m.-7p.m.""], ""Friday"": [""9a.m.-5p.m.""], ""Saturday"": [""Closed""]}",,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",51.0708788,-114.105272,ChIJO2C-pplvcVMRLBGMZPWnZpg,0x53716f99a6be603b:0x9866a7f5648c112c,nardellaclinic.com,tanya@nardellaclinic.com,,https://www.facebook.com/nardellaclinic/about/,,True,6,63,7,chelation
Aisthetikos Wellness & Advanced Medical Aesthetics,Medical spa,"Medical spa, Facial spa, Health and beauty shop, Laser hair removal service, Registered general nurse, Skin care clinic",+1 587-714-2545,http://www.aisthetikos.ca/,"2040 34 Ave SW #201, Calgary, AB T2T 2C3",2040 34 Ave SW #201,Calgary,Alberta,T2T 2C3,Canada,CA,4.9,221,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""12-7:30p.m.""], ""Tuesday"": [""10a.m.-6p.m.""], ""Wednesday"": [""10a.m.-6p.m.""], ""Thursday"": [""10a.m.-6p.m.""], ""Friday"": [""9a.m.-3p.m.""], ""Saturday"": [""9a.m.-3p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",51.0234274,-114.1091804,ChIJ5_a_o6JxcVMRlLo4JD92bN4,0x537171a2a3bff6e7:0xde6c763f2438ba94,aisthetikos.ca,hello@aisthetikos.ca,https://www.instagram.com/aisthetik0,https://www.facebook.com/aisthetikos.clinic/,https://aisthetikos.zenoti.com/webstoreNew,True,18,218,0,iv_therapy
Zulu Medical Cosmetics,Medical spa,"Wellness center, IV therapy service, Laser hair removal service, Medical clinic, Women's health clinic, Pain control clinic, Skin care clinic, Weight loss service, Medical spa",+1 403-692-9858,https://zulumedicalcosmetics.com/,"324 58 Ave SE #1110, Calgary, AB T2H 0P1",324 58 Ave SE #1110,Calgary,Alberta,T2H 0P1,Canada,CA,4.4,115,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""10a.m.-6p.m.""], ""Tuesday"": [""10a.m.-6p.m.""], ""Wednesday"": [""10a.m.-6p.m.""], ""Thursday"": [""10a.m.-6p.m.""], ""Friday"": [""10a.m.-6p.m.""], ""Saturday"": [""Closed""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible seating"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true, ""Assistive hearing loop"": false}, ""Offerings"": {""Skincare treatments"": true}, ""Amenities"": {""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",51.0017551,-114.0590738,ChIJVVVZEf5wcVMRFKTCwNWVlaY,0x537170fe11595555:0xa69595d5c0c2a414,zulumedicalcosmetics.com,info@zulumedicalcosmetics.com,https://www.instagram.com/zulumedicalcosmetics,https://www.facebook.com/ZuluMedicalCosmetics,https://zulumedicalcosmetics.com/request-appointment/,True,81,94,4,iv_therapy
"WELL Health Diagnostic Centres - Calgary - Cardiology, Internal Medicine, Respirology and IV Infusion",Medical diagnostic imaging center,"Medical diagnostic imaging center, Cardiologist, Diagnostic center, Internist, IV therapy service, Pulmonologist",+1 844-226-7526,http://www.welldiagnostics.ca/calgary-cardiology,"Rockyview Health Centre II, 1016 68 Ave SW Suite 210 & 250, Calgary, AB T2V 4J2","Rockyview Health Centre II, 1016 68 Ave SW Suite 210 & 250",Calgary,Alberta,T2V 4J2,Canada,CA,4.8,834,OPERATIONAL,"{""Sunday"": [""Closed""], ""Monday"": [""8a.m.-4p.m.""], ""Tuesday"": [""8a.m.-4p.m.""], ""Wednesday"": [""8a.m.-4p.m.""], ""Thursday"": [""8a.m.-4p.m.""], ""Friday"": [""8a.m.-4p.m.""], ""Saturday"": [""Closed""]}",,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible parking lot"": true, ""Wheelchair-accessible washroom"": true}, ""Amenities"": {""Washroom"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Paid parking lot"": true, ""Paid street parking"": true}}",50.992905,-114.0855436,ChIJ3euJsgBxcVMRO5MJD0HLR0o,0x53717100b289ebdd:0x4a47cb410f09933b,welldiagnostics.ca,toronto_bay@welldiagnostics.ca,,https://www.facebook.com/MyHealthCentres/,https://www.welldiagnostics.ca/calgary-cardiology,True,26,763,42,iv_therapy
New Skin YYC Laser & Skincare,Medical spa,"Medical spa, Facial spa, Laser hair removal service, Skin care clinic",+1 587-857-5407,https://newskinyyc.ca/,"5116 Elbow Dr SW, Calgary, AB T2V 1H1",5116 Elbow Dr SW,Calgary,Alberta,T2V 1H1,Canada,CA,5,685,OPERATIONAL,"{""Sunday"": [""9a.m.-4p.m.""], ""Monday"": [""9a.m.-8p.m.""], ""Tuesday"": [""9a.m.-8p.m.""], ""Wednesday"": [""9a.m.-8p.m.""], ""Thursday"": [""9a.m.-8p.m.""], ""Friday"": [""9a.m.-8p.m.""], ""Saturday"": [""9a.m.-5p.m.""]}",,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair-accessible parking lot"": true, ""Wheelchair accessible seating"": false, ""Wheelchair-accessible washroom"": false}, ""Offerings"": {""Skincare treatments"": true}, ""Amenities"": {""Gender-neutral washroom"": true, ""Washroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Planning"": {""Appointment required"": true, ""Appointments recommended"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true}, ""Parking"": {""Free parking garage"": true, ""Free parking lot"": true, ""Free street parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",51.0085998,-114.081156,ChIJ_RwR4u5vcVMRb_KW1mfLSxE,0x53716feee2111cfd:0x114bcb67d696f26f,newskinyyc.ca,info@newskinyyc.ca,,,https://newskinyyc.janeapp.com/locations/new-skin-yyc/book?rwg_token=AFd1xnE1jfnvRRsypfCCnFoMLHymrCwVK-wKX_k6_m4WAKMKy9pfed_yqiuBTabMVxagcKSB3nM_zwnLXLiK2SNjv-M47tiN-2C1tsEOQTwdku9MAVXdnWQ%3D,True,898,676,2,iv_therapy
